id_municipio,rede,diretoria,id_escola,id_escola_sp,nivel_socio_economico
3518800,estadual,GUARULHOS NORTE,35005800,5800,5.64
3518800,estadual,GUARULHOS NORTE,35005812,5812,4.84
3518800,estadual,GUARULHOS SUL,35005824,5824,2.28
3518800,estadual,GUARULHOS NORTE,35005836,5836,4.36
3518800,estadual,GUARULHOS SUL,35005848,5848,5.11
3518800,estadual,GUARULHOS NORTE,35005859,5859,4.27
3518800,estadual,GUARULHOS SUL,35005861,5861,3.61
3518800,estadual,GUARULHOS NORTE,35005873,5873,3.84
3518800,estadual,GUARULHOS SUL,35005885,5885,5.71
3518800,estadual,GUARULHOS SUL,35005897,5897,2.31
3518800,estadual,GUARULHOS NORTE,35005903,5903,5.53
3518800,estadual,GUARULHOS SUL,35005915,5915,2.72
3518800,estadual,GUARULHOS SUL,35005927,5927,3.36
3518800,estadual,GUARULHOS NORTE,35005939,5939,5.26
3518800,estadual,GUARULHOS SUL,35005940,5940,5.52
3518800,estadual,GUARULHOS NORTE,35005964,5964,4.95
3518800,estadual,GUARULHOS NORTE,35005976,5976,4.96
3518800,estadual,GUARULHOS NORTE,35005988,5988,2.7
3518800,estadual,GUARULHOS NORTE,35005997,5997,4.2
3518800,estadual,GUARULHOS NORTE,35006002,6002,4.65
3518800,estadual,GUARULHOS NORTE,35006014,6014,5.38
3518800,estadual,GUARULHOS SUL,35006026,6026,2.28
3518800,estadual,GUARULHOS SUL,35006048,6048,4.3
3518800,estadual,GUARULHOS SUL,35006051,6051,3.45
3518800,estadual,GUARULHOS SUL,35006063,6063,1.84
3518800,estadual,GUARULHOS SUL,35006075,6075,3.01
3518800,estadual,GUARULHOS NORTE,35006087,6087,5.36
3518800,estadual,GUARULHOS NORTE,35006099,6099,3.11
3518800,estadual,GUARULHOS SUL,35006105,6105,4.01
3518800,estadual,GUARULHOS SUL,35006117,6117,2.92
3518800,estadual,GUARULHOS SUL,35006129,6129,3.12
3518800,estadual,GUARULHOS NORTE,35006130,6130,6.27
3518800,estadual,GUARULHOS NORTE,35006142,6142,4.86
3518800,estadual,GUARULHOS NORTE,35006154,6154,4.27
3518800,estadual,GUARULHOS NORTE,35006166,6166,3.76
3518800,estadual,GUARULHOS NORTE,35006178,6178,4.72
3518800,estadual,GUARULHOS SUL,35006185,6185,4.58
3518800,estadual,GUARULHOS SUL,35006208,6208,3.11
3518800,estadual,GUARULHOS SUL,35006212,6212,3.87
3518800,estadual,GUARULHOS SUL,35006221,6221,4.75
3518800,estadual,GUARULHOS SUL,35006233,6233,3.72
3518800,estadual,GUARULHOS SUL,35006245,6245,3.46
3518800,estadual,GUARULHOS SUL,35006257,6257,2.2
3518800,estadual,GUARULHOS SUL,35006269,6269,3.59
3518800,estadual,GUARULHOS SUL,35006270,6270,5.05
3518800,estadual,GUARULHOS SUL,35006282,6282,5.26
3518800,estadual,GUARULHOS NORTE,35006294,6294,5.06
3518800,estadual,GUARULHOS NORTE,35006300,6300,4.95
3518800,estadual,GUARULHOS NORTE,35006312,6312,5.94
3518800,estadual,GUARULHOS NORTE,35006324,6324,4.55
3518800,estadual,GUARULHOS SUL,35006336,6336,4.69
3518800,estadual,GUARULHOS SUL,35006348,6348,5.15
3518800,estadual,GUARULHOS SUL,35006359,6359,6.12
3518800,estadual,GUARULHOS SUL,35006361,6361,4.43
3518800,estadual,GUARULHOS SUL,35006373,6373,4.08
3503901,estadual,JACAREI,35006385,6385,3.19
3518800,estadual,GUARULHOS SUL,35006397,6397,5.52
3503901,estadual,JACAREI,35006403,6403,3.36
3503901,estadual,JACAREI,35006415,6415,4.69
3518800,estadual,GUARULHOS SUL,35006427,6427,4.7
3518800,estadual,GUARULHOS SUL,35006439,6439,5.18
3518800,estadual,GUARULHOS SUL,35006440,6440,5.06
3518800,estadual,GUARULHOS SUL,35006452,6452,4.82
3518800,estadual,GUARULHOS SUL,35006464,6464,5.86
3503901,estadual,JACAREI,35006476,6476,3.86
3518800,estadual,GUARULHOS NORTE,35006488,6488,4.39
3518800,estadual,GUARULHOS SUL,35006497,6497,5.33
3518800,estadual,GUARULHOS NORTE,35006506,6506,5.47
3546801,estadual,JACAREI,35006531,6531,3.07
3546801,estadual,JACAREI,35006543,6543,4.41
3546801,estadual,JACAREI,35006555,6555,4.68
3546801,estadual,JACAREI,35006567,6567,3.29
3530607,estadual,MOGI DAS CRUZES,35006579,6579,2.7
3506607,estadual,MOGI DAS CRUZES,35006592,6592,5.12
3530607,estadual,MOGI DAS CRUZES,35006610,6610,5.29
3530607,estadual,MOGI DAS CRUZES,35006622,6622,4
3530607,estadual,MOGI DAS CRUZES,35006646,6646,2.76
3530607,estadual,MOGI DAS CRUZES,35006658,6658,3.28
3530607,estadual,MOGI DAS CRUZES,35006661,6661,3.89
3530607,estadual,MOGI DAS CRUZES,35006671,6671,6.03
3530607,estadual,MOGI DAS CRUZES,35006683,6683,4.77
3530607,estadual,MOGI DAS CRUZES,35006695,6695,2.69
3530607,estadual,MOGI DAS CRUZES,35006701,6701,5.92
3530607,estadual,MOGI DAS CRUZES,35006713,6713,2.24
3530607,estadual,MOGI DAS CRUZES,35006725,6725,3.86
3545001,estadual,MOGI DAS CRUZES,35006737,6737,4.26
3545001,estadual,MOGI DAS CRUZES,35006750,6750,5.62
3518305,estadual,JACAREI,35006762,6762,4.36
3518305,estadual,JACAREI,35006774,6774,5.78
3530607,estadual,MOGI DAS CRUZES,35006798,6798,5.18
3530607,estadual,MOGI DAS CRUZES,35006804,6804,6.5
3530607,estadual,MOGI DAS CRUZES,35006816,6816,5.33
3530607,estadual,MOGI DAS CRUZES,35006836,6836,2.69
3530607,estadual,MOGI DAS CRUZES,35006841,6841,5.84
3530607,estadual,MOGI DAS CRUZES,35006865,6865,2.11
3530607,estadual,MOGI DAS CRUZES,35006889,6889,5.59
3530607,estadual,MOGI DAS CRUZES,35006890,6890,5.86
3530607,estadual,MOGI DAS CRUZES,35006907,6907,6.59
3530607,estadual,MOGI DAS CRUZES,35006919,6919,3.73
3530607,estadual,MOGI DAS CRUZES,35006920,6920,2.2
3552502,estadual,SUZANO,35006932,6932,3.82
3552502,estadual,SUZANO,35006944,6944,4.9
3552502,estadual,SUZANO,35006973,6973,4.97
3552502,estadual,SUZANO,35006981,6981,3.59
3552502,estadual,SUZANO,35006993,6993,6.9
3539806,estadual,ITAQUAQUECETUBA,35007006,7006,3.6
3539806,estadual,ITAQUAQUECETUBA,35007018,7018,5.04
3552502,estadual,SUZANO,35007024,7024,6.27
3539806,estadual,ITAQUAQUECETUBA,35007031,7031,5.89
3552502,estadual,SUZANO,35007043,7043,4.44
3552502,estadual,SUZANO,35007055,7055,6.02
3552502,estadual,SUZANO,35007067,7067,4.31
3523107,estadual,ITAQUAQUECETUBA,35007079,7079,5.6
3523107,estadual,ITAQUAQUECETUBA,35007080,7080,5.03
3523107,estadual,ITAQUAQUECETUBA,35007109,7109,6.08
3523107,estadual,ITAQUAQUECETUBA,35007122,7122,3.91
3523107,estadual,ITAQUAQUECETUBA,35007134,7134,4.93
3552502,estadual,SUZANO,35007146,7146,6.32
3552502,estadual,SUZANO,35007158,7158,6.61
3552502,estadual,SUZANO,35007161,7161,2.23
3552502,estadual,SUZANO,35007171,7171,5.57
3552502,estadual,SUZANO,35007183,7183,3.9
3515707,estadual,SUZANO,35007195,7195,3.64
3515707,estadual,SUZANO,35007213,7213,4.69
3515707,estadual,SUZANO,35007237,7237,5.22
3515707,estadual,SUZANO,35007262,7262,5
3515707,estadual,SUZANO,35007274,7274,5.1
3523107,estadual,ITAQUAQUECETUBA,35007286,7286,4.68
3539806,estadual,ITAQUAQUECETUBA,35007298,7298,2.75
3539806,estadual,ITAQUAQUECETUBA,35007316,7316,4.49
3539806,estadual,ITAQUAQUECETUBA,35007328,7328,4.37
3513801,estadual,DIADEMA,35007336,7336,4.81
3513801,estadual,DIADEMA,35007341,7341,3.59
3513801,estadual,DIADEMA,35007365,7365,5.14
3513801,estadual,DIADEMA,35007377,7377,5.19
3513801,estadual,DIADEMA,35007389,7389,4.4
3513801,estadual,DIADEMA,35007390,7390,4.06
3513801,estadual,DIADEMA,35007407,7407,6
3513801,estadual,DIADEMA,35007419,7419,5.37
3513801,estadual,DIADEMA,35007420,7420,2.62
3513801,estadual,DIADEMA,35007432,7432,5.32
3513801,estadual,DIADEMA,35007444,7444,4.79
3513801,estadual,DIADEMA,35007456,7456,4.43
3513801,estadual,DIADEMA,35007468,7468,4.96
3513801,estadual,DIADEMA,35007473,7473,5.96
3513801,estadual,DIADEMA,35007493,7493,2.4
3513801,estadual,DIADEMA,35007500,7500,3.29
3513801,estadual,DIADEMA,35007511,7511,5.27
3513801,estadual,DIADEMA,35007523,7523,4.57
3513801,estadual,DIADEMA,35007535,7535,4.37
3513801,estadual,DIADEMA,35007547,7547,4.05
3529401,estadual,MAUA,35007559,7559,3.6
3529401,estadual,MAUA,35007560,7560,2.09
3529401,estadual,MAUA,35007572,7572,2.38
3529401,estadual,MAUA,35007584,7584,4.14
3529401,estadual,MAUA,35007596,7596,2.35
3529401,estadual,MAUA,35007602,7602,5.48
3529401,estadual,MAUA,35007614,7614,5.39
3543303,estadual,MAUA,35007626,7626,2.92
3543303,estadual,MAUA,35007638,7638,2.64
3529401,estadual,MAUA,35007648,7648,5.47
3543303,estadual,MAUA,35007651,7651,4.8
3529401,estadual,MAUA,35007663,7663,6.06
3529401,estadual,MAUA,35007675,7675,4.78
3529401,estadual,MAUA,35007687,7687,2.84
3529401,estadual,MAUA,35007699,7699,6.34
3529401,estadual,MAUA,35007705,7705,5.36
3529401,estadual,MAUA,35007717,7717,2.57
3529401,estadual,MAUA,35007729,7729,2.15
3529401,estadual,MAUA,35007730,7730,4.22
3529401,estadual,MAUA,35007742,7742,3.63
3529401,estadual,MAUA,35007754,7754,4.61
3529401,estadual,MAUA,35007766,7766,4.78
3529401,estadual,MAUA,35007778,7778,4.48
3529401,estadual,MAUA,35007785,7785,5.38
3529401,estadual,MAUA,35007791,7791,4.64
3529401,estadual,MAUA,35007808,7808,4.88
3529401,estadual,MAUA,35007812,7812,4.18
3529401,estadual,MAUA,35007821,7821,4.31
3529401,estadual,MAUA,35007833,7833,4.79
3529401,estadual,MAUA,35007845,7845,3.75
3544103,estadual,MAUA,35007857,7857,5.32
3544103,estadual,MAUA,35007869,7869,5.61
3543303,estadual,MAUA,35007870,7870,4.44
3543303,estadual,MAUA,35007882,7882,5.01
3543303,estadual,MAUA,35007894,7894,6.49
3543303,estadual,MAUA,35007900,7900,4.12
3543303,estadual,MAUA,35007912,7912,4.46
3543303,estadual,MAUA,35007924,7924,4.28
3544103,estadual,MAUA,35007936,7936,4.88
3543303,estadual,MAUA,35007948,7948,2.37
3543303,estadual,MAUA,35007959,7959,3.73
3543303,estadual,MAUA,35007961,7961,3.24
3543303,estadual,MAUA,35007973,7973,4.47
3543303,estadual,MAUA,35007985,7985,4.46
3500709,estadual,BAURU,35007997,7997,6.36
3547809,estadual,SANTO ANDRE,35008023,8023,0.92
3547809,estadual,SANTO ANDRE,35008035,8035,4.71
3547809,estadual,SANTO ANDRE,35008047,8047,4.02
3547809,estadual,SANTO ANDRE,35008059,8059,1.69
3547809,estadual,SANTO ANDRE,35008072,8072,2.98
3547809,estadual,SANTO ANDRE,35008084,8084,2.37
3547809,estadual,SANTO ANDRE,35008096,8096,2.93
3547809,estadual,SANTO ANDRE,35008102,8102,3.83
3547809,estadual,SANTO ANDRE,35008114,8114,5.37
3547809,estadual,SANTO ANDRE,35008126,8126,2.65
3547809,estadual,SANTO ANDRE,35008138,8138,4.33
3547809,estadual,SANTO ANDRE,35008148,8148,2.92
3547809,estadual,SANTO ANDRE,35008151,8151,2.15
3547809,estadual,SANTO ANDRE,35008163,8163,5.31
3547809,estadual,SANTO ANDRE,35008175,8175,3.48
3547809,estadual,SANTO ANDRE,35008187,8187,3.68
3547809,estadual,SANTO ANDRE,35008199,8199,2.45
3547809,estadual,SANTO ANDRE,35008205,8205,3.97
3547809,estadual,SANTO ANDRE,35008217,8217,3.56
3547809,estadual,SANTO ANDRE,35008229,8229,4.79
3547809,estadual,SANTO ANDRE,35008230,8230,2.96
3547809,estadual,SANTO ANDRE,35008254,8254,3.96
3547809,estadual,SANTO ANDRE,35008266,8266,1.63
3547809,estadual,SANTO ANDRE,35008278,8278,1.95
3547809,estadual,SANTO ANDRE,35008291,8291,4.62
3547809,estadual,SANTO ANDRE,35008308,8308,1.98
3547809,estadual,SANTO ANDRE,35008312,8312,3.89
3547809,estadual,SANTO ANDRE,35008321,8321,5.39
3547809,estadual,SANTO ANDRE,35008333,8333,5.1
3547809,estadual,SANTO ANDRE,35008345,8345,5.05
3547809,estadual,SANTO ANDRE,35008357,8357,0.7
3547809,estadual,SANTO ANDRE,35008369,8369,5.34
3547809,estadual,SANTO ANDRE,35008370,8370,1.58
3547809,estadual,SANTO ANDRE,35008382,8382,1.87
3547809,estadual,SANTO ANDRE,35008394,8394,3.41
3547809,estadual,SANTO ANDRE,35008412,8412,4.36
3547809,estadual,SANTO ANDRE,35008424,8424,5.74
3547809,estadual,SANTO ANDRE,35008436,8436,2.8
3547809,estadual,SANTO ANDRE,35008448,8448,3.46
3547809,estadual,SANTO ANDRE,35008459,8459,5.88
3547809,estadual,SANTO ANDRE,35008461,8461,4.02
3547809,estadual,SANTO ANDRE,35008473,8473,3.03
3547809,estadual,SANTO ANDRE,35008485,8485,1.85
3547809,estadual,SANTO ANDRE,35008497,8497,2.52
3547809,estadual,SANTO ANDRE,35008503,8503,4.75
3547809,estadual,SANTO ANDRE,35008539,8539,2.92
3547809,estadual,SANTO ANDRE,35008540,8540,1.12
3547809,estadual,SANTO ANDRE,35008552,8552,2.44
3547809,estadual,SANTO ANDRE,35008564,8564,2.17
3547809,estadual,SANTO ANDRE,35008576,8576,4.91
3547809,estadual,SANTO ANDRE,35008597,8597,5.23
3547809,estadual,SANTO ANDRE,35008606,8606,2.48
3547809,estadual,SANTO ANDRE,35008618,8618,2.29
3547809,estadual,SANTO ANDRE,35008624,8624,3.17
3547809,estadual,SANTO ANDRE,35008631,8631,4.87
3547809,estadual,SANTO ANDRE,35008643,8643,1.57
3547809,estadual,SANTO ANDRE,35008655,8655,1.65
3547809,estadual,SANTO ANDRE,35008667,8667,2.2
3547809,estadual,SANTO ANDRE,35008679,8679,4.54
3547809,estadual,SANTO ANDRE,35008692,8692,3.68
3547809,estadual,SANTO ANDRE,35008709,8709,3.12
3547809,estadual,SANTO ANDRE,35008710,8710,5.3
3547809,estadual,SANTO ANDRE,35008722,8722,2.37
3547809,estadual,SANTO ANDRE,35008734,8734,3.39
3547809,estadual,SANTO ANDRE,35008746,8746,2.57
3548708,estadual,SAO BERNARDO DO CAMPO,35008758,8758,1.88
3548708,estadual,SAO BERNARDO DO CAMPO,35008771,8771,5.93
3548708,estadual,SAO BERNARDO DO CAMPO,35008783,8783,2.91
3548708,estadual,SAO BERNARDO DO CAMPO,35008801,8801,1.66
3548708,estadual,SAO BERNARDO DO CAMPO,35008813,8813,4.24
3548708,estadual,SAO BERNARDO DO CAMPO,35008825,8825,2.08
3548708,estadual,SAO BERNARDO DO CAMPO,35008837,8837,2.28
3548708,estadual,SAO BERNARDO DO CAMPO,35008849,8849,4.54
3548708,estadual,SAO BERNARDO DO CAMPO,35008874,8874,2.05
3548708,estadual,SAO BERNARDO DO CAMPO,35008886,8886,2.89
3548708,estadual,SAO BERNARDO DO CAMPO,35008898,8898,6.12
3548708,estadual,SAO BERNARDO DO CAMPO,35008904,8904,3.99
3548708,estadual,SAO BERNARDO DO CAMPO,35008916,8916,5.21
3548708,estadual,SAO BERNARDO DO CAMPO,35008928,8928,4.69
3548708,estadual,SAO BERNARDO DO CAMPO,35008936,8936,2.32
3548708,estadual,SAO BERNARDO DO CAMPO,35008941,8941,3.36
3548708,estadual,SAO BERNARDO DO CAMPO,35008977,8977,4.95
3548708,estadual,SAO BERNARDO DO CAMPO,35008990,8990,3.97
3548708,estadual,SAO BERNARDO DO CAMPO,35009003,9003,2.62
3548708,estadual,SAO BERNARDO DO CAMPO,35009015,9015,4.88
3548708,estadual,SAO BERNARDO DO CAMPO,35009039,9039,2.74
3548708,estadual,SAO BERNARDO DO CAMPO,35009088,9088,3.79
3548708,estadual,SAO BERNARDO DO CAMPO,35009106,9106,1.73
3548708,estadual,SAO BERNARDO DO CAMPO,35009118,9118,2.82
3548708,estadual,SAO BERNARDO DO CAMPO,35009124,9124,4.09
3548708,estadual,SAO BERNARDO DO CAMPO,35009131,9131,3.64
3548708,estadual,SAO BERNARDO DO CAMPO,35009155,9155,4.81
3548708,estadual,SAO BERNARDO DO CAMPO,35009167,9167,4.72
3548708,estadual,SAO BERNARDO DO CAMPO,35009180,9180,1.89
3548708,estadual,SAO BERNARDO DO CAMPO,35009210,9210,1.68
3548708,estadual,SAO BERNARDO DO CAMPO,35009234,9234,2.77
3548708,estadual,SAO BERNARDO DO CAMPO,35009246,9246,4.66
3548708,estadual,SAO BERNARDO DO CAMPO,35009258,9258,4.29
3548708,estadual,SAO BERNARDO DO CAMPO,35009261,9261,1.33
3548708,estadual,SAO BERNARDO DO CAMPO,35009283,9283,1.14
3548708,estadual,SAO BERNARDO DO CAMPO,35009295,9295,2.33
3548708,estadual,SAO BERNARDO DO CAMPO,35009313,9313,1.27
3548708,estadual,SAO BERNARDO DO CAMPO,35009325,9325,0.29
3548708,estadual,SAO BERNARDO DO CAMPO,35009337,9337,1.22
3548807,estadual,SAO BERNARDO DO CAMPO,35009350,9350,2.78
3548807,estadual,SAO BERNARDO DO CAMPO,35009404,9404,2.03
3548807,estadual,SAO BERNARDO DO CAMPO,35009416,9416,2.8
3548807,estadual,SAO BERNARDO DO CAMPO,35009436,9436,2.92
3548807,estadual,SAO BERNARDO DO CAMPO,35009441,9441,2.78
3548807,estadual,SAO BERNARDO DO CAMPO,35009453,9453,2.33
3548807,estadual,SAO BERNARDO DO CAMPO,35009465,9465,1.12
3548807,estadual,SAO BERNARDO DO CAMPO,35009477,9477,0.37
3548807,estadual,SAO BERNARDO DO CAMPO,35009573,9573,1.39
3548807,estadual,SAO BERNARDO DO CAMPO,35009581,9581,0.61
3510609,estadual,CARAPICUIBA,35009635,9635,4.62
3510609,estadual,CARAPICUIBA,35009647,9647,5.01
3510609,estadual,CARAPICUIBA,35009659,9659,4.66
3510609,estadual,CARAPICUIBA,35009660,9660,4.95
3510609,estadual,CARAPICUIBA,35009672,9672,4.67
3510609,estadual,CARAPICUIBA,35009684,9684,5.2
3510609,estadual,CARAPICUIBA,35009696,9696,5.52
3510609,estadual,CARAPICUIBA,35009702,9702,5.13
3510609,estadual,CARAPICUIBA,35009714,9714,4.53
3510609,estadual,CARAPICUIBA,35009726,9726,3.24
3510609,estadual,CARAPICUIBA,35009738,9738,3.79
3510609,estadual,CARAPICUIBA,35009748,9748,4.75
3510609,estadual,CARAPICUIBA,35009751,9751,2.78
3510609,estadual,CARAPICUIBA,35009763,9763,4.11
3505708,estadual,ITAPEVI,35009787,9787,2.87
3505708,estadual,ITAPEVI,35009799,9799,5.31
3510609,estadual,CARAPICUIBA,35009817,9817,3.44
3505708,estadual,ITAPEVI,35009830,9830,4.63
3510609,estadual,CARAPICUIBA,35009842,9842,4.51
3510609,estadual,CARAPICUIBA,35009854,9854,2.86
3505708,estadual,ITAPEVI,35009878,9878,4.1
3510609,estadual,CARAPICUIBA,35009885,9885,5.1
3505708,estadual,ITAPEVI,35009891,9891,4.39
3505708,estadual,ITAPEVI,35009912,9912,3.07
3505708,estadual,ITAPEVI,35009921,9921,4.93
3522208,estadual,ITAPECERICA DA SERRA,35009945,9945,5.56
3522208,estadual,ITAPECERICA DA SERRA,35009957,9957,3.68
3522208,estadual,ITAPECERICA DA SERRA,35009970,9970,5.07
3522208,estadual,ITAPECERICA DA SERRA,35009982,9982,5.21
3522208,estadual,ITAPECERICA DA SERRA,35009994,9994,4.3
3522208,estadual,ITAPECERICA DA SERRA,35010005,10005,2.78
3549953,estadual,ITAPECERICA DA SERRA,35010017,10017,4.8
3522208,estadual,ITAPECERICA DA SERRA,35010029,10029,5.56
3515004,estadual,TABOAO DA SERRA,35010030,10030,3.22
3515004,estadual,TABOAO DA SERRA,35010042,10042,5.98
3515004,estadual,TABOAO DA SERRA,35010054,10054,5.08
3515004,estadual,TABOAO DA SERRA,35010066,10066,5.11
3515004,estadual,TABOAO DA SERRA,35010078,10078,4.92
3515004,estadual,TABOAO DA SERRA,35010091,10091,4.28
3515004,estadual,TABOAO DA SERRA,35010121,10121,3.48
3515004,estadual,TABOAO DA SERRA,35010133,10133,3.12
3515004,estadual,TABOAO DA SERRA,35010145,10145,4.87
3526209,estadual,ITAPECERICA DA SERRA,35010157,10157,5.44
3552809,estadual,TABOAO DA SERRA,35010169,10169,4.35
3552809,estadual,TABOAO DA SERRA,35010170,10170,3.08
3552809,estadual,TABOAO DA SERRA,35010182,10182,5.11
3552809,estadual,TABOAO DA SERRA,35010194,10194,3.16
3552809,estadual,TABOAO DA SERRA,35010236,10236,4.33
3552809,estadual,TABOAO DA SERRA,35010248,10248,4.29
3552809,estadual,TABOAO DA SERRA,35010259,10259,2.49
3552809,estadual,TABOAO DA SERRA,35010261,10261,4.35
3515103,estadual,ITAPECERICA DA SERRA,35010273,10273,5.57
3515103,estadual,ITAPECERICA DA SERRA,35010285,10285,4.05
3552809,estadual,TABOAO DA SERRA,35010297,10297,3.71
3515004,estadual,TABOAO DA SERRA,35010315,10315,4.68
3522208,estadual,ITAPECERICA DA SERRA,35010327,10327,4.97
3552809,estadual,TABOAO DA SERRA,35010352,10352,1.56
3525003,estadual,ITAPEVI,35010364,10364,4.33
3525003,estadual,ITAPEVI,35010376,10376,5.5
3522505,estadual,ITAPEVI,35010388,10388,4.82
3525003,estadual,ITAPEVI,35010397,10397,3.89
3556453,estadual,SAO ROQUE,35010406,10406,4.91
3522505,estadual,ITAPEVI,35010424,10424,4.36
3522505,estadual,ITAPEVI,35010431,10431,5.46
3522505,estadual,ITAPEVI,35010443,10443,4.98
3522505,estadual,ITAPEVI,35010467,10467,4.15
3522505,estadual,ITAPEVI,35010479,10479,5.31
3522505,estadual,ITAPEVI,35010480,10480,4.48
3513009,estadual,CARAPICUIBA,35010492,10492,3.07
3513009,estadual,CARAPICUIBA,35010509,10509,4.41
3513009,estadual,CARAPICUIBA,35010510,10510,4.22
3513009,estadual,CARAPICUIBA,35010522,10522,4.07
3556453,estadual,SAO ROQUE,35010534,10534,4.12
3513009,estadual,CARAPICUIBA,35010546,10546,4.58
3513009,estadual,CARAPICUIBA,35010558,10558,3.41
3513009,estadual,CARAPICUIBA,35010561,10561,3.11
3513009,estadual,CARAPICUIBA,35010571,10571,5.45
3513009,estadual,CARAPICUIBA,35010583,10583,4.71
3513009,estadual,CARAPICUIBA,35010595,10595,4.37
3513009,estadual,CARAPICUIBA,35010601,10601,5.49
3522505,estadual,ITAPEVI,35010613,10613,4.53
3513009,estadual,CARAPICUIBA,35010625,10625,4.38
3556453,estadual,SAO ROQUE,35010637,10637,4.45
3525003,estadual,ITAPEVI,35010649,10649,5.14
3522505,estadual,ITAPEVI,35010650,10650,3.41
3525003,estadual,ITAPEVI,35010662,10662,4.8
3534401,estadual,OSASCO,35010674,10674,5.34
3534401,estadual,OSASCO,35010686,10686,4.56
3534401,estadual,OSASCO,35010716,10716,2.38
3534401,estadual,OSASCO,35010728,10728,4.94
3534401,estadual,OSASCO,35010741,10741,4.19
3534401,estadual,OSASCO,35010789,10789,2.09
3534401,estadual,OSASCO,35010790,10790,5.02
3534401,estadual,OSASCO,35010807,10807,4.37
3534401,estadual,OSASCO,35010820,10820,3.58
3534401,estadual,OSASCO,35010844,10844,5.19
3534401,estadual,OSASCO,35010868,10868,5.53
3534401,estadual,OSASCO,35010873,10873,2.21
3534401,estadual,OSASCO,35010881,10881,4.68
3534401,estadual,OSASCO,35010893,10893,4.2
3534401,estadual,OSASCO,35010900,10900,2.39
3534401,estadual,OSASCO,35010923,10923,2.73
3534401,estadual,OSASCO,35010947,10947,3.78
3534401,estadual,OSASCO,35010959,10959,5.08
3534401,estadual,OSASCO,35010984,10984,2.7
3534401,estadual,OSASCO,35010996,10996,4.64
3534401,estadual,OSASCO,35011010,11010,4.83
3534401,estadual,OSASCO,35011022,11022,4.27
3534401,estadual,OSASCO,35011034,11034,2.64
3534401,estadual,OSASCO,35011058,11058,5.89
3534401,estadual,OSASCO,35011061,11061,4.91
3534401,estadual,OSASCO,35011083,11083,2.12
3534401,estadual,OSASCO,35011095,11095,2.55
3534401,estadual,OSASCO,35011113,11113,4.51
3534401,estadual,OSASCO,35011137,11137,4
3534401,estadual,OSASCO,35011149,11149,3.48
3555406,estadual,CARAGUATATUBA,35011150,11150,6.83
3555406,estadual,CARAGUATATUBA,35011162,11162,5.19
3555406,estadual,CARAGUATATUBA,35011186,11186,5.87
3555406,estadual,CARAGUATATUBA,35011198,11198,5.13
3550704,estadual,CARAGUATATUBA,35011204,11204,4.36
3555406,estadual,CARAGUATATUBA,35011216,11216,4.39
3520400,estadual,CARAGUATATUBA,35011228,11228,3.95
3555406,estadual,CARAGUATATUBA,35011253,11253,4.64
3550704,estadual,CARAGUATATUBA,35011265,11265,4.42
3550704,estadual,CARAGUATATUBA,35011289,11289,4.75
3510500,estadual,CARAGUATATUBA,35011290,11290,4.87
3510500,estadual,CARAGUATATUBA,35011320,11320,3.35
3510500,estadual,CARAGUATATUBA,35011332,11332,4.06
3550704,estadual,CARAGUATATUBA,35011368,11368,2.58
